#
      5.1869998      0.0091892      0.0023767
      5.2172499      0.0072622      0.0023275
      5.2474899      0.0063316      0.0023440
      5.2777300      0.0077756      0.0010819
      5.3079700      0.0075969      0.0011618
      5.3382101      0.0083627      0.0011342
      5.3684602      0.0074517      0.0010977
      5.3987002      0.0076390      0.0018496
      5.4289398      0.0081879      0.0013411
      5.4591799      0.0080026      0.0022348
      5.4894199      0.0081394      0.0016031
      5.5196700      0.0083593      0.0010802
      5.5499101      0.0079851      0.0009974
      5.5801501      0.0076633      0.0009963
      5.6103902      0.0079547      0.0012117
      5.6406298      0.0084515      0.0016329
      5.6708798      0.0075374      0.0007626
      5.7011199      0.0075577      0.0008860
      5.7313600      0.0083540      0.0008637
      5.7616000      0.0089200      0.0009971
      5.7918401      0.0094918      0.0007945
      5.8220901      0.0086251      0.0010482
      5.8523302      0.0100665      0.0014002
      5.8825698      0.0092978      0.0042104
      5.9128098      0.0090741      0.0015831
      5.9430499      0.0093351      0.0021098
      5.9733000      0.0100809      0.0016587
      6.0035400      0.0094508      0.0016125
      6.0337801      0.0099533      0.0015478
      6.0640202      0.0111939      0.0014559
      6.0942602      0.0105378      0.0008533
      6.1245098      0.0099859      0.0011724
      6.1547499      0.0092544      0.0017840
      6.1849899      0.0083881      0.0007971
      6.2152300      0.0094975      0.0014899
      6.2454700      0.0105574      0.0012650
      6.2757201      0.0117573      0.0008668
      6.3059602      0.0102628      0.0010887
      6.3362002      0.0101664      0.0010214
      6.3664398      0.0106081      0.0007933
      6.3966799      0.0109469      0.0011945
      6.4269300      0.0114200      0.0008223
      6.4571700      0.0103591      0.0013021
      6.4874101      0.0121621      0.0012749
      6.5176501      0.0103959      0.0009567
      6.5478902      0.0100771      0.0009836
      6.5781398      0.0109664      0.0023554
      6.6083798      0.0124498      0.0013574
      6.6386199      0.0116136      0.0018326
      6.6688600      0.0120571      0.0044264
      6.6991000      0.0112772      0.0011862
      6.7293501      0.0118815      0.0034785
      6.7595901      0.0120294      0.0013134
      6.7898302      0.0117914      0.0012680
      6.8200698      0.0126201      0.0010815
      6.8503098      0.0120552      0.0015506
      6.8805599      0.0121497      0.0012950
      6.9108000      0.0130559      0.0015884
      6.9410400      0.0120935      0.0013994
      6.9712801      0.0124759      0.0010475
      7.0015202      0.0124633      0.0034665
      7.0317702      0.0130336      0.0020226
      7.0620098      0.0127826      0.0016701
      7.0922499      0.0122624      0.0008619
      7.1224899      0.0130325      0.0027189
      7.1527300      0.0121612      0.0020755
      7.1829801      0.0136497      0.0009853
      7.2132201      0.0135963      0.0020086
      7.2434602      0.0132165      0.0014917
      7.2737002      0.0141815      0.0014471
      7.3039398      0.0141403      0.0022196
      7.3341899      0.0134889      0.0050534
      7.3644300      0.0134560      0.0012344
      7.3946700      0.0148529      0.0055268
      7.4249101      0.0140615      0.0017095
      7.4551501      0.0162643      0.0018370
      7.4854002      0.0143326      0.0015021
      7.5156398      0.0149233      0.0013346
      7.5458798      0.0176887      0.0018122
      7.5761199      0.0164782      0.0008584
      7.6366000      0.0154670      0.0009623
      7.6970901      0.0156524      0.0018845
      7.7575698      0.0148893      0.0008592
      7.8180499      0.0152130      0.0015226
      7.8785400      0.0146786      0.0026249
      7.9390202      0.0162578      0.0014747
      7.9995098      0.0173597      0.0010925
      8.0599899      0.0169896      0.0008342
      8.1204700      0.0172386      0.0014088
      8.1809597      0.0183374      0.0013522
      8.2414398      0.0225442      0.0010023
      8.3019199      0.0223720      0.0008761
      8.3624096      0.0186029      0.0028058
      8.4228897      0.0193202      0.0071479
      8.4833698      0.0205449      0.0009489
      8.5438604      0.0195003      0.0006886
      8.6043396      0.0203252      0.0005642
      8.6648302      0.0206115      0.0005327
      8.7253103      0.0194932      0.0005370
      8.7857904      0.0203478      0.0006960
      8.8462801      0.0200642      0.0004614
      8.9067602      0.0202451      0.0007770
      8.9672403      0.0206566      0.0006667
      9.0277300      0.0210367      0.0005889
      9.0882101      0.0213086      0.0006609
      9.1486902      0.0220835      0.0005109
      9.2091799      0.0223860      0.0015868
      9.2696600      0.0224899      0.0010113
      9.3301497      0.0231272      0.0006955
      9.3906298      0.0225619      0.0007051
      9.4511099      0.0230630      0.0004933
      9.5115995      0.0231596      0.0014803
      9.5720797      0.0233351      0.0006854
      9.6325598      0.0233083      0.0008475
      9.6930504      0.0257654      0.0011065
      9.7535295      0.0258949      0.0010042
      9.8140097      0.0245182      0.0007292
      9.8745003      0.0244914      0.0005668
      9.9349804      0.0248568      0.0005437
      9.9954700      0.0244695      0.0007170
     10.0559502      0.0252570      0.0006791
     10.1164303      0.0267493      0.0010356
     10.1769199      0.0264395      0.0004664
     10.2374001      0.0259310      0.0004818
     10.2978802      0.0259791      0.0020377
     10.3583698      0.0269231      0.0012440
     10.4188499      0.0268031      0.0010822
     10.4793301      0.0276143      0.0005500
     10.5398197      0.0280912      0.0008350
     10.6002998      0.0278160      0.0006271
     10.6607904      0.0288907      0.0010250
     10.7212696      0.0290247      0.0006047
     10.7817497      0.0298408      0.0008177
     10.8422403      0.0300377      0.0006628
     10.9027205      0.0306495      0.0007956
     10.9631996      0.0306825      0.0006114
     11.0236902      0.0313060      0.0024917
     11.0841703      0.0331626      0.0023689
     11.1446505      0.0326160      0.0040534
     11.2051401      0.0342901      0.0010254
     11.2656202      0.0342634      0.0006803
     11.3261099      0.0407015      0.0005271
     11.3865900      0.0433439      0.0007533
     11.4470701      0.0370982      0.0011073
     11.5075598      0.0363249      0.0008308
     11.5680399      0.0381288      0.0009096
     11.6285200      0.0370388      0.0006678
     11.6890097      0.0376068      0.0025500
     11.7494898      0.0383413      0.0021164
     11.8099699      0.0395253      0.0008562
     11.8704596      0.0387089      0.0010140
     11.9309397      0.0394021      0.0005795
     11.9914303      0.0394918      0.0019563
     12.0519104      0.0393561      0.0006876
     12.1123896      0.0428427      0.0009299
     12.1728802      0.0444240      0.0009517
     12.2333603      0.0437432      0.0006683
     12.2938404      0.0450364      0.0008854
     12.3543301      0.0448274      0.0028150
     12.4148102      0.0442929      0.0005530
     12.4752903      0.0459203      0.0006937
     12.5357800      0.0461646      0.0006357
     12.5962601      0.0462813      0.0008356
     12.6567497      0.0467078      0.0022739
     12.7172298      0.0483854      0.0006521
     12.7777100      0.0488059      0.0033399
     12.8381996      0.0490086      0.0008836
     12.8986797      0.0495075      0.0008340
     12.9591599      0.0506296      0.0029011
     13.0196505      0.0512634      0.0022715
     13.0801296      0.0507986      0.0012669
     13.1406097      0.0520912      0.0008053
     13.2011003      0.0519137      0.0006221
     13.2615805      0.0527101      0.0008137
     13.3220596      0.0529450      0.0012529
     13.3825502      0.0535944      0.0006398
     13.4430304      0.0539125      0.0008416
     13.5035200      0.0544559      0.0015343
