# median AGN templates binned by EW(OIII)/EW(H-beta)
#
# lambda/micron                     log(L/L_sun)         
#                   low 1/3           mid 1/3            high 1/3
     0.673752      10.9484            11.0237            11.4936
     0.675305      10.9477            11.0233            11.4944
     0.676862      10.9471            11.0229            11.4952
     0.678422      10.9464            11.0224            11.4961
     0.679986      10.9458            11.0220            11.4969
     0.681554      10.9451            11.0216            11.4977
     0.683125      10.9445            11.0212            11.4985
     0.684699      10.9438            11.0207            11.4992
     0.686278      10.9431            11.0203            11.5000
     0.687860      10.9425            11.0198            11.5007
     0.689446      10.9418            11.0194            11.5015
     0.691035      10.9411            11.0189            11.5022
     0.692628      10.9404            11.0184            11.5028
     0.694225      10.9398            11.0180            11.5035
     0.695825      10.9391            11.0175            11.5041
     0.697429      10.9384            11.0170            11.5047
     0.699037      10.9377            11.0165            11.5053
     0.700648      10.9370            11.0160            11.5059
     0.702263      10.9363            11.0155            11.5064
     0.703882      10.9356            11.0150            11.5069
     0.705505      10.9349            11.0144            11.5073
     0.707131      10.9342            11.0139            11.5078
     0.708762      10.9334            11.0133            11.5082
     0.710395      10.9327            11.0128            11.5086
     0.712033      10.9320            11.0122            11.5090
     0.713674      10.9313            11.0116            11.5093
     0.715320      10.9305            11.0111            11.5096
     0.716968      10.9298            11.0105            11.5099
     0.718621      10.9290            11.0099            11.5101
     0.720278      10.9283            11.0093            11.5104
     0.721938      10.9275            11.0086            11.5106
     0.723602      10.9267            11.0080            11.5107
     0.725271      10.9259            11.0074            11.5109
     0.726942      10.9251            11.0068            11.5110
     0.728618      10.9243            11.0061            11.5111
     0.730298      10.9235            11.0055            11.5112
     0.731981      10.9227            11.0048            11.5112
     0.733669      10.9218            11.0041            11.5112
     0.735360      10.9210            11.0034            11.5112
     0.737055      10.9201            11.0028            11.5112
     0.738754      10.9193            11.0021            11.5111
     0.740457      10.9184            11.0014            11.5110
     0.742164      10.9176            11.0007            11.5109
     0.743875      10.9167            10.9999            11.5107
     0.745590      10.9158            10.9992            11.5105
     0.747309      10.9149            10.9985            11.5103
