objname p  u g r i z j h k w1 w2 w3 w4
083139.75+195605.4       16795      0.1770110      0.1847273      0.2239507      0.2751856      0.2963876      0.4529896      0.5146356      0.7104449      0.8984973      1.0456595      1.9103059      3.8438115
083144.69+493244.4       16810      0.1417750      0.2071849      0.2168349      0.1948642      0.2148587      0.3604859      0.2356676      0.3505342      0.4612292      0.7533388      1.3915631      2.5607200
083148.87+042939.0       16818      1.1879545      1.8991243      2.7321098      3.5890348      4.4647884      9.7384138     13.3505726     18.8074703     15.2025623     20.9792671     40.6914253     78.0480576
083149.73+224235.6       16822      0.0472498      0.0870925      0.0807003      0.1069262      0.1292092      0.2417064      0.3033192      0.5464247      0.8556907      1.0989813      2.3632133      4.1377296
083152.04+172245.2       16827      0.1212270      0.1069626      0.1295114      0.1381370      0.2223279      0.2777718      0.4736962      0.7026359      0.7577340      1.1010076      3.6736934     11.1573763
083157.74+135245.8       16841      0.0446683      0.0959788      0.1184523      0.1440720      0.1522270      0.1872786      0.2807371      0.5530066      1.5300894      2.4243219      4.1524358      9.2632227
083212.88+105618.5       16882      0.2443428      0.3282863      0.2764032      0.3286198      0.3797237      0.3581692      0.4523763      0.6479334      1.5513750      2.5738919      4.7152305      9.4354382
083222.38+245649.6       16903      0.0473805      0.0556144      0.0844922      0.1014858      0.1457177      0.2434940      0.3161549      0.5612164      0.5006299      0.6089622      1.8260090      6.1654119
083225.34+370736.2       16910      1.4969236      1.4147335      1.3227826      2.2513635      1.7100478      2.3189332      3.0612576      4.7504025     11.6819887     14.5676765     28.5432167     74.7415466
083227.36+503505.7       16917      0.0879022      0.0897135      0.1150202      0.1228705      0.1668088      0.3133922      0.4474040      0.5208712      0.5359408      0.6788757      2.2444136      5.9151001
083234.57+560846.3       16949      0.0916220      0.0940239      0.1032166      0.0985104      0.1834690      0.2036518      0.2872763      0.3457247      0.6113878      0.8546540      1.5570513      6.1370845
083236.13+240209.9       16953      0.1596612      0.2354041      0.2324844      0.2055475      0.2338862      0.3215794      0.3384542      0.3951212      0.6611755      1.0427742      2.0926805      4.9654899
083237.43+365613.9       16961      0.2051160      0.2247115      0.2394232      0.2287640      0.2867973      0.2874010      0.3969171      0.5137246      0.7330216      1.0341661      1.7135742      3.2505891
083245.81+214844.7       16976      0.0672977      0.0916659      0.0954227      0.1031787      0.1144948      0.2304031      0.3144125      0.4261185      0.5404018      0.7888425      2.3437047      6.0696282
083246.92+285312.0       16980      0.1309785      0.1329914      0.2106959      0.3110425      0.2813895      0.5022133      0.7425058      1.0822569      1.2656592      1.9814827      6.4848943     18.2289677
083250.69+281316.2       16990      0.4234480      0.5152774      0.5104696      0.4535427      0.4525815      0.3963585      0.5763680      0.4878995      1.1384574      1.9115704      3.1354718      7.9939623
083252.81+525637.8       16996      0.2316326      0.3651326      0.4003431      0.3827590      0.4100157      0.5205809      0.3322767      0.5170474      1.3928899      2.3910592      6.0743933     18.4825592
083311.40+501032.8       17040      0.0348016      0.0437972      0.0599241      0.0769435      0.1136707      0.1979193      0.2820330      0.3283450      0.4114497      0.5264902      0.9356273      2.2822442
083312.40+401121.1       17044      0.1609905      0.2248936      0.2478874      0.2654285      0.3078638      0.3571809      0.5403807      0.7350729      1.4652671      2.2355804      6.2733989     17.3764915
083314.53+274823.3       17051      0.2741571      0.3808343      0.4023314      0.3561065      0.4399583      0.5017509      0.3875251      0.5113643      0.6119512      0.9200053      2.4316604      6.7851911
083317.45+512422.3       17059      0.0934114      0.1839137      0.2301405      0.3108221      0.3108885      0.3345709      0.4002210      0.5952924      0.8541158      1.2285428      2.8177528      7.9206734
083325.69+391204.7       17085      0.1256607      0.1492210      0.2051150      0.2046169      0.2756301      0.4082143      0.6052013      0.7725567      1.0982894      1.4675412      5.0524602     12.8695126
083325.78+402354.0       17086      0.0564417      0.0884459      0.0969191      0.1237747      0.1606545      0.2927441      0.4650502      0.5806713      0.9443148      1.2206476      1.9085472      3.3509047
083331.02+281430.9       17098      0.1813008      0.2187437      0.2029476      0.2216049      0.2446876      0.3218757      0.3623263      0.4951427      1.0316130      1.7889174      4.8518004     10.4030838
083332.92+164411.0       17104      0.3382204      0.4111013      0.4422489      0.4757994      0.4914160      0.3996577      0.6238783      0.6125342      1.4200931      2.3088212      8.3081226     20.2098026
083337.99+342122.0       17119      0.1303767      0.2058611      0.2388544      0.2898422      0.2673467      0.3020565      0.4260885      0.8156998      1.8010128      3.1578412      8.8125763     23.9420910
083342.88+245728.8       17132      0.0640914      0.1067807      0.1815527      0.2324043      0.2760562      0.2270326      0.2789330      0.4141240      1.0952590      2.1626701      6.6420617     23.5484371
083343.47+074654.4       17133      0.2937651      0.3111429      0.3604459      0.5015337      0.4176567      0.3631518      0.4408591      0.6923575      0.9425769      1.3298122      3.4284902      8.9281626
083349.39+241312.4       17147      0.1352696      0.1513293      0.1668402      0.1752815      0.2402007      0.2473365      0.4671968      0.4870016      0.6771998      1.0171624      3.1820199      8.5973005
083353.88+422401.8       17164      0.2953929      0.4675248      0.6981220      0.9380017      1.1746300      1.6768268      2.5935814      3.5902970      3.4034297      4.8416157     12.6096468     26.9377975
083401.65+502837.4       17186      0.0515228      0.0737953      0.0887334      0.1143862      0.1326964      0.2228888      0.6348920      0.5570964      0.7949079      1.1743304      2.7739773      8.8300285
083406.16+244858.5       17200      0.2301440      0.3184350      0.3667203      0.3482043      0.3894247      0.5506660      0.4486419      0.5790691      0.9988880      1.7741499      4.6676998     11.7047491
083406.47+430342.2       17201      0.1752266      0.2568917      0.2823435      0.2749106      0.3137017      0.3165835      0.2969613      0.3335265      0.7563395      1.1091501      2.6491277      5.5713711
083406.94+350602.9       17203      0.0025990      0.0138006      0.0406475      0.0700484      0.1001264      0.3873363      0.5329664      0.9271081      1.1671234      2.1726527      7.1039991     20.5665798
083413.36+590301.4       17218      0.1924862      0.2080234      0.2326096      0.2045077      0.3694483      0.4330003      0.5222757      0.8431996      1.2785473      1.9814827      4.4126849     13.3279114
083417.90+491439.2       17231      0.3732502      0.4013764      0.4275512      0.5845340      0.4974325      0.5567859      0.8231896      1.4532167      2.5229974      3.7617533     10.9522390     29.5639248
083418.39+414704.2       17233      0.2122267      0.1914226      0.1856770      0.1798573      0.2853193      0.3221723      0.6325573      0.8331637      1.4747446      1.9633164      3.5768681      7.2370586
083441.40+505021.5       17292      0.0538021      0.0664663      0.0767909      0.0956462      0.1265223      0.2793111      0.2024416      0.4515755      0.8293098      1.1030376      2.1335504      4.7245679
083443.80+382632.8       17296      0.3476960      0.3665941      0.4030011      0.3589530      0.6081982      0.5792796      0.8651668      1.3916512      2.2715211      3.5431561      8.2623367     21.1817627
083446.11+192141.0       17303      0.1608421      0.1557593      0.1702368      0.1767102      0.2621409      0.2959976      0.3836188      0.4759161      0.6325819      0.8601819      1.2656188      4.8435311
083446.95+371656.1       17306      0.2841842      0.3485273      0.3544369      0.3983491      0.3845436      0.3930866      0.5843861      0.6618055      1.4693214      2.5060532      7.2028255     14.0333738
083453.39+384708.5       17322      0.1084425      0.1485564      0.2490536      0.3251438      0.4156524      0.7981568      1.0136776      1.3612264      1.2963337      1.5509232      3.9546032      6.6674857
083458.35+380504.2       17337      0.0676706      0.0750924      0.0898833      0.0896838      0.1430260      0.2101301      0.3903911      0.3495670      0.5871063      0.7808908      1.7151532      3.1883214
083508.42+560953.8       17362      0.0941022      0.1337669      0.1390487      0.1607215      0.1505911      0.2905951      0.3226264      0.5175238      0.8644040      1.3658100      2.9915957      8.3169117
083510.36+035901.1       17365      0.2940357      0.3908353      0.3742467      0.4255278      0.4274948      0.4678302      0.7090876      1.0942848      2.2096159      3.4752841      6.6298380     14.8580599
083512.36+124234.5       17376      0.1098499      0.0887646      0.1207980      0.1378002      0.2358465      0.2237114      0.4794020      0.7825829      1.4425032      1.7856252      2.1592500      6.6920948
083522.28+260539.2       17395      0.2175704      0.2228993      0.2614610      0.3979914      0.3492362      0.3345709      0.6035314      0.6691606      1.0605149      1.3822618      1.8192941      4.3768544
083522.53+060128.8       17397      0.0420726      0.0575422      0.0671763      0.0978151      0.1119728      0.2414839      0.3560409      0.4376535      0.6159093      0.8290683      2.0095689      5.7964501
083522.77+424258.3       17398      0.1386755      0.2485446      0.3378557      0.3817717      0.4719557      0.6657148      0.5383936      0.6378673      1.2868170      2.2604260      5.2179861     14.2154989
083525.38+513829.7       17409      0.3654263      0.5233168      0.5728897      0.6129903      0.6673778      0.7930275      0.6828100      0.8748435      2.5114052      4.5476842     10.6439524     20.4909496
083525.98+435211.3       17412      0.1728222      0.3682777      0.3715728      0.4474348      0.4282938      0.4274529      0.4171573      0.5855047      1.1998219      1.9435258      3.3166749      5.8825021
083528.43+384712.5       17415      0.1017653      0.1168293      0.1192854      0.1428267      0.2041427      0.1717466      0.3752320      0.4852107      0.4767786      0.5896446      2.5090129      8.7975569
083535.80+245940.1       17441      1.2067019      1.3791443      1.6655678      1.4300714      2.3716624      2.8137677      3.7488656      6.4972620      9.7435408     14.3942919     27.6123199     57.7513428
083550.46+530255.6       17480      0.1441450      0.1809218      0.1779479      0.1951982      0.2043291      0.3468073      0.3353512      0.3707920      1.0942506      1.7905658      3.6099644      4.9109116
083550.97+142344.3       17485      0.2726465      0.2763211      0.3265830      0.3171843      0.3845955      0.3581692      0.5015334      0.7124106      1.4109668      2.0016599      4.1677618     12.1216602
083552.95+214929.0       17492      0.1629296      0.2145646      0.2188413      0.2439674      0.2176471      0.2368581      0.2718315      0.4241607      0.7084624      1.1266533      2.3894773      5.0952101
083553.46+055317.1       17494      0.5204753      0.5359249      0.5901679      0.7501008      0.6785277      1.1212133      1.8293629      2.9725583      4.8252163      6.6709900     13.8262024     31.5618248
083559.81+552149.7       17508      0.0269898      0.0465414      0.0862303      0.1067701      0.1967116      0.2793111      0.2891345      0.5898347      0.9961318      1.4729578      3.0697494      6.4263163
083628.47+195757.0       17596      0.1639833      0.1925940      0.1910209      0.1817967      0.1937155      0.2425986      0.2713313      0.2696065      0.5925388      1.1040540      2.7970672      7.8988175
083639.86+111920.9       17625      0.1789780      0.2925680      0.4167510      0.3976999      0.7215093      0.6138867      0.6654261      0.9365487      2.7109206      3.5924463      6.6973486     20.0614395
083643.57+072905.7       17633      0.3045090      0.3921013      0.3113073      0.3269501      0.2811142      0.3373558      0.5359198      0.9619010      1.7278928      2.8879542      7.6613078     15.7602129
083646.85+151259.0       17639      0.0505824      0.0533722      0.0981181      0.1292993      0.2042388      0.3841389      0.6175894      0.8052493      0.8201944      0.8321283      1.7583402      6.7727041
083647.50+042214.4       17642      0.2509572      0.2561677      0.2765736      0.3850382      0.3230292      0.3284643      0.4245217      0.5684999      0.6929737      0.9624768      2.7688723      8.4170923
083653.35+431427.0       17663      0.1372776      0.1804866      0.1703690      0.1888660      0.1756431      0.2452947      0.2574541      0.3425550      0.4865380      0.7361907      1.0146188      4.8658876
083655.48+092546.2       17670      0.2329164      0.2851091      0.2941525      0.2489864      0.2628269      0.3634864      0.3965517      0.4272975      0.7584323      1.1994725      2.5840619      6.2052903
083657.70+201942.2       17685      0.0367452      0.0605291      0.1032930      0.1238949      0.1867116      0.3260530      0.5080423      0.4847640      0.6660653      0.7056516      3.0276308      6.0920310
083658.90+442602.2       17694      2.1144612      2.2556753      2.4310787      2.4581811      2.8371038      2.0629478      2.4473712      3.2925348      5.0201511      8.3905478     23.3508625     53.7479744
083703.29+250815.2       17704      0.1667245      0.1578065      0.1987060      0.2041287      0.2998066      0.5191445      0.6461002      1.1003488      1.5845896      1.9506992      2.4745882      4.3527336
083717.89+191648.0       17757      0.1146039      0.1357426      0.1554744      0.1535197      0.2746665      0.2468813      0.3721344      0.4557539      0.8037422      1.1657094      2.3653908      7.7761045
083726.95+312104.8       17784      0.2292976      0.3516873      0.5074804      0.6569982      0.6599105      0.9446876      1.1606462      1.3376126      2.0319676      2.7758136     11.8223257     42.5757294
083729.23+431453.4       17791      0.2132063      0.2815537      0.3064431      0.3180296      0.3773004      0.3487291      0.3044387      0.4229903      0.9998084      1.8407309      3.6467242      8.6768503
083733.34+281431.0       17800      0.0748859      0.0849227      0.0965731      0.1067628      0.1525132      0.2642946      0.2931567      0.3773378      0.4789793      0.6953290      1.6095442      5.0253010
083736.42+514505.9       17809      0.1408638      0.1558029      0.1479258      0.1491178      0.2067005      0.2863441      0.4264812      0.6142291      1.1384574      1.7971747      2.8993652      4.3728251
083739.46+223211.5       17817      0.0222229      0.0400939      0.0610955      0.0862644      0.0952999      0.1754237      0.3161549      0.4035807      0.5586204      0.8169402      2.1276634      6.3909011
083740.02+105902.1       17820      0.0811335      0.0853631      0.1139350      0.1410236      0.2217464      0.4146563      0.5066404      0.6685446      0.7203056      0.8777893      1.8276916      6.0640407
083740.36+324830.5       17823      0.1102553      0.1700334      0.2050566      0.2351862      0.3229571      0.3242562      0.5117995      0.8097116      1.1954098      1.8221759      4.6978908     13.8919144
083743.68+273419.2       17832      0.4058819      0.5533515      0.5568143      0.5160215      0.5553501      0.7952217      0.5117995      0.9288175      1.7632618      2.9416454      6.3959184     15.8329592
083748.17+314239.9       17850      0.2892010      0.3448438      0.3838360      0.3443911      0.5720589      0.4948667      0.5758374      0.8179568      1.2334365      1.8801405      4.7940540     15.0508871
083753.88+193900.2       17871      0.0911171      0.1124833      0.1735289      0.2358792      0.2788985      0.4576023      0.5865430      0.9254019      1.3363395      1.6927402      3.1586602      7.6623521
083754.97+175251.2       17876      0.2630266      0.2457242      0.2654067      0.3613600      0.3521401      0.5017509      0.6096771      0.9592468      1.4464945      2.1192896      3.8256295      7.7689457
083800.53+220641.2       17892      0.1052930      0.1440187      0.1599649      0.1826695      0.2221038      0.2176147      0.2695876      0.3470007      0.7500959      1.1950617      4.6806149     14.5600243
083803.33+183419.3       17901      0.0430527      0.0498098      0.0722684      0.0901977      0.1625319      0.2489363      0.3829128      0.4050703      0.8081962      0.9023817      1.3301570      4.0027833
083810.56+091147.3       17935      0.0713181      0.0900121      0.0833211      0.1125082      0.1250354      0.2655145      0.3244142      0.4229903      0.7000302      0.8475987      1.8910495      3.0758283
083817.00+202804.9       17959      0.1761976      0.1815255      0.1902366      0.1757712      0.2537925      0.1634136      0.3811535      0.4380567      1.1921113      1.5494955      2.4586852      6.4381647
083822.20+610814.3       17975      0.1005541      0.1122506      0.1289813      0.1351058      0.2152183      0.3764335      0.5369080      0.6473369      0.7661552      0.9405682      2.1792293      4.9930062
083826.25+253010.8       17990      0.4524801      0.5140002      0.5254850      0.4885238      0.5078133      0.5506660      0.6654261      0.6722493      1.4545102      2.7251494      6.6543083     15.6157227
083829.09+294710.2       17995      0.0436515      0.0609926      0.1056085      0.1263757      0.1685876      0.3023348      0.2595971      0.3832926      0.3319837      0.3294506      0.6803038      4.1606588
083839.04+435043.1       18028      0.0538517      0.0544731      0.0779086      0.0913802      0.1382804      0.2800840      0.3544050      0.3590297      0.3332090      0.3427601      1.1855037      4.2693534
083840.57+473410.6       18034      0.1843316      0.2278125      0.2263361      0.2080166      0.2062573      0.1828472      0.2277717      0.2591376      0.8262601      1.2959561      2.4997864      4.9838171
083842.03+080954.0       18038      0.1334135      0.1811646      0.1732919      0.2015011      0.2135704      0.2503158      0.3629943      0.3030612      0.4689395      0.5885594      0.7978163      4.0584679
083842.11+112340.2       18039      0.1838231      0.2328357      0.2198986      0.1921797      0.2190701      0.3248540      0.3776590      0.5514808      1.0212141      1.6911818      3.7488918     10.2887373
083852.91+264120.8       18067      0.1267068      0.1225545      0.1349714      0.1311770      0.1940855      0.2587547      0.2910046      0.3904185      0.4437279      0.6347319      2.1473503      7.9352770
083856.38+102200.9       18078      0.2201912      0.2954318      0.2601201      0.2557691      0.2347573      1.2920765      1.3966895      0.5758778      1.3277515      1.5072674      2.2735417      5.2864251
083900.67+370901.3       18095      0.1331679      0.1729866      0.1798387      0.1680906      0.1910459      0.2112945      0.3550585      0.3460432      0.4865380      0.7652270      1.7860882      4.7463756
083906.40+390551.8       18109      0.0511918      0.0718349      0.1136013      0.1372714      0.1916956      0.3059766      0.4420790      0.6630257      0.6337483      0.7220883      2.5674553      5.3255210
083909.66+472501.1       18114      0.1089430      0.1105548      0.1338918      0.1451101      0.2232589      1.6206462      1.8075898      1.4253790      1.3712505      1.2105711      2.6540122      5.4898705
083913.82+525113.2       18123      0.1101539      0.1198558      0.1575740      0.1710865      0.2764944      0.3248540      0.4519598      0.8089662      1.2425584      1.6572586      2.5020900      3.6137831
083915.07+130443.4       18129      0.0651628      0.0799130      0.1290667      0.1547917      0.2345519      0.4165702      0.5227570      0.7137241      0.8431732      0.8578084      1.3399942      3.7910726
083917.34+392817.9       18137      0.2766940      0.2700413      0.3554654      0.4765868      0.5419089      0.8980246      1.1757091      1.3587213      1.6516453      1.9257075      4.8384128     10.1944103
083924.60+575230.0       18162      0.2110571      0.2205825      0.2663254      0.3668394      0.3012246      0.4254889      0.4457587      0.7303489      1.0430781      1.4783944      2.8385916      6.0528803
083925.79+310740.0       18165      0.2565665      0.2974412      0.2542790      0.2543712      0.2487522      0.3327271      0.3714496      0.3479608      0.4486594      0.6720325      1.2844077      4.5578718
083931.59+521745.5       18177      0.1260085      0.1396238      0.1579211      0.1527214      0.2173800      0.2097434      0.3072556      0.4312513      0.4919453      0.6826378      1.8875693      5.7591991
083933.25+065119.6       18181      0.1088428      0.1410926      0.1852575      0.2872895      0.2849494      0.3096622      0.4457587      0.5290910      1.2726729      1.5681597      2.3697522      8.1801653
083949.65+092502.2       18229      0.1201157      0.1750652      0.1688106      0.1727028      0.1912053      0.2798261      0.2735898      0.3155952      0.8447278      1.3721143      2.8151588      8.4715347
083954.90+111759.6       18245      0.2764392      0.3164700      0.2785242      0.2914698      0.3455630      0.2775161      0.3479364      0.3769905      1.3499472      1.8526368      3.0164971      4.8658876
083959.20+215837.2       18264      0.1059742      0.1470306      0.1588003      0.1834805      0.1989692      0.2408176      0.3472961      0.3000063      0.6461254      0.8834670      2.1832471      4.5452952
084001.29+502944.9       18268      0.1289436      0.1293479      0.1903881      0.2092665      0.3203461      0.3795668      0.6198689      1.0240717      1.2915666      1.6865153      7.2627802     16.9966011
084007.61+170029.9       18285      0.1718698      0.2126178      0.2056363      0.1810714      0.2026514      0.2142339      0.3447465      0.4470235      0.6853569      0.8949326      1.8059384      7.0463157
084016.10+351337.6       18314      0.1501067      0.1550848      0.1881491      0.2258436      0.3298551      0.4266662      0.4561418      0.7993379      0.9417092      1.3470705      3.0304205      5.2283192
084019.34+523348.2       18326      0.0349623      0.0508755      0.0831394      0.1022054      0.1567183      0.1952038      0.3193742      0.4532422      0.4284664      0.5605190      1.6440041      3.0673413
084021.91+101723.7       18332      0.2502646      0.3352996      0.3272790      0.3829373      0.3320558      0.3912805      0.4851766      0.6879080      1.5729568      2.6435668      7.2828760     19.9325142
084028.39+442010.8       18345      0.2523481      0.3032416      0.2743640      0.2334392      0.2536175      0.4131314      0.2084970      0.4421100      0.8362128      1.3127750      1.9728901      4.1453586
084035.41+412645.5       18367      0.2689054      0.2939187      0.2991413      0.2865206      0.3049595      0.3266542      0.2555641      0.3836457      0.8951932      1.7839813      5.7108784     19.2115364
084037.92+154405.9       18376      0.0963828      0.1069845      0.1116067      0.1246574      0.1965881      0.2245371      0.3801017      0.6002475      1.1104954      1.5623931      5.0992103     14.2811146
084038.01+124945.2       18378      0.2792543      0.3868696      0.3647299      0.3909343      0.3381596      0.5268515      0.4680582      0.6759746      1.1280199      1.7741499      3.1412530      7.6341748
084038.11+184522.8       18380      0.1031810      0.1542449      0.1187607      0.1567205      0.1530807      0.2621128      0.3280196      0.5344787      0.5958223      0.7976094      1.2333970      3.6137831
084038.76+503633.6       18385      0.1367728      0.1386397      0.1375852      0.1385128      0.2215369      0.2782840      0.5099174      0.6227739      0.6605669      0.8665434      2.0946088      5.5202928
084039.86+255753.3       18390      0.1092446      0.1665269      0.1789578      0.1933544      0.1821844      0.2274512      0.3359695      0.3244370      0.6722283      0.9995173      2.1672196      5.0905194
084047.58+131223.5       18408      0.1238226      0.2006807      0.2252093      0.2443643      0.2816338      0.3373558      0.4225712      0.6443627      1.4135683      2.2750466      4.1677618      9.6463299
084058.64+412520.5       18431      0.5123886      0.6025818      0.5801013      0.5028983      0.4980485      0.5120215      0.4360134      0.6102818      1.2142743      2.1806717      4.6291676     12.5649881
084141.67+405237.6       18576      0.4579309      0.6245924      0.6218405      0.6080140      0.6708349      0.8003653      0.6113640      1.0625036      1.8998389      3.0408170      6.0187030     10.8633080
084142.32+474550.7       18577      0.1540281      0.2253830      0.2220702      0.1990297      0.2278018      0.3411051      0.3940033      0.3118390      0.6703734      0.9876209      2.4160333      6.8542838
084142.99+040427.5       18580      0.0667421      0.0949932      0.1388684      0.1639243      0.2217160      0.3795668      0.6354771      0.9879395      1.5146657      1.9814827      5.3939004     14.1371574
084143.96+130356.8       18584      0.7769619      1.0633787      1.0599160      1.2193813      1.2016994      1.1515644      1.4679115      2.4520559      5.8602586      9.1325130     16.1548500     30.0581398
084200.38+570219.5       18633      0.0464729      0.0768654      0.1296739      0.1473247      0.2313183      0.3624835      0.4478163      0.4689541      0.5801186      0.7024094      2.6175978      8.2786989
084203.73+401831.2       18649      0.6200121      0.5381839      0.6156771      0.9162745      0.8779309      1.6102312      2.0677588      3.1530466      5.0899882      6.2314672     12.7380486     26.5193024
084205.57+075925.5       18654      0.2421027      0.3432238      0.5041432      1.1571712      0.7612177      1.3430377      1.9050214      5.0341992      6.3550181     10.8690176     33.4428215     98.9833374
084206.38+343856.0       18658      0.1122018      0.1403376      0.2014343      0.2334326      0.2862033      0.4525726      0.5285668      0.7170185      0.7861706      0.9518977      4.2963824     11.4594059
084209.16+311855.7       18671      0.1279970      0.1735138      0.1814150      0.1753121      0.1919308      0.3949010      0.5174875      0.3089800      0.4978710      0.7491871      1.6229416      3.1590908
084224.92+514501.1       18712      0.3397816      0.3665830      0.3329073      0.3046097      0.3159782      0.3959936      0.4175417      0.6227739      1.0772507      1.7353629      4.1908579     10.8034410
084229.08+235600.5       18723      0.1055845      0.1184248      0.1363579      0.1295346      0.2157568      0.2507773      0.3453821      0.4728576      0.7459621      1.0398970      2.1832471      9.5490923
084230.52+495802.4       18728      0.3397818      0.3105314      0.3263522      0.3059763      0.4891421      0.4330003      0.6929467      1.0872524      2.2239079      2.8826394      5.2711201     11.1471052
084244.30+084651.2       18775      0.1413839      0.1851837      0.1829450      0.2094527      0.1898384      0.2268236      0.4767601      0.8878312      1.4174795      2.2666805      7.0648494     20.4155979
084252.54+342333.7       18807      0.3451433      0.4216513      0.3361230      0.3252205      0.3383771      0.4580240      0.5232387      0.8894681      1.5773090      2.6976793      7.6050649     17.1380768
084302.49+185612.4       18838      0.1626296      0.1748590      0.2074780      0.2157196      0.3146629      0.5501590      0.7289535      0.9305300      1.1714312      1.4540867      3.7351058     10.9436474
084302.97+030218.9       18841      1.4073424      1.8164847      1.6409975      1.8009832      1.8021615      1.5910661      1.7926680      2.4656441      6.1647687      9.4578037     16.0067406     23.7882271
084305.35+132317.3       18848      0.2475140      0.2932089      0.2912421      0.3241514      0.3107125      0.2594706      0.3313598      0.5844271      1.7681406      2.8906152      5.0898256      9.1109171
084309.86+294404.6       18865      0.0160842      0.0227928      0.0424121      0.0865230      0.1163141      0.2370763      0.2822928      0.5071429      1.3059206      2.1369300      6.0576324     17.2489281
084311.38+405027.5       18874      0.2466039      0.2661968      0.2416687      0.2477627      0.3299392      0.3455319      0.3724774      0.6885419      1.3980310      2.0313759      4.4248943     10.3077078
084312.42+612943.9       18876      0.3003306      0.3918065      0.4728982      0.4487039      0.5124170      0.5771494      0.4680582      0.5024934      0.7941760      1.1539588      1.9226619      4.1683302
084313.41+535718.8       18879      0.4773090      0.4977750      0.6163368      0.9720258      0.6855846      0.7922974      0.9860521      1.2020717      2.2136900      3.0157151      8.1115322     23.0336151
084325.74+365340.5       18909      0.0290001      0.0417582      0.0699078      0.0858424      0.1567582      0.2609085      0.3987492      0.5300665      0.5290744      0.5794157      1.1053579      5.8071375
084326.10+033628.8       18911      0.1568916      0.1989947      0.2213961      0.2559871      0.2908687      0.3678648      0.5217949      1.1228724      2.6104584      3.8600266     10.4689445     28.4421291
084330.70+234614.7       18925      0.0401051      0.0745330      0.1089599      0.1414569      0.1776027      0.2570918      0.4629135      0.5612164      0.8853537      1.1318537      2.5462608      4.0175576
084347.84+203752.4       18978      0.2981262      0.3018929      0.3505442      0.5141547      0.4611765      0.7814267      0.7438748      1.1280552      2.2652533      3.1870604      5.3444486      7.0723233
084349.75+261910.7       18986      0.3081764      0.2697190      0.2945287      0.2943473      0.4207303      0.5253978      0.8926883      1.5759063      4.6080461      6.3648810     12.3339710     26.2761726
084353.13+095023.5       19001      0.0970062      0.1205182      0.1072120      0.1034056      0.1426321      0.4294259      0.5403807      0.7350729      1.0099894      1.1950617      2.7258561      7.6906333
084403.74+161814.8       19041      0.0225943      0.0923267      0.1684347      0.2501728      0.3134553      0.4290305      0.4412654      0.7183405      1.9298199      3.4881110     10.9421558     26.6171837
084419.29+503152.1       19101      0.2085450      0.1997027      0.2117855      0.2014744      0.3649456      0.3658375      0.4969353      0.6384551      0.6815799      0.8382823      1.7551042      3.7390571
084419.88+171845.5       19102      0.1614357      0.1881532      0.1841739      0.1634593      0.1750869      0.1833531      0.2483704      0.3244370      0.6974559      1.2027913      3.0109456      7.6906333
084422.97+111620.6       19111      0.1429552      0.1742351      0.1759477      0.1841536      0.1972478      0.2630802      0.1877154      0.3129899      0.5160797      0.8562297      3.3752265      7.6552978
084433.01+380135.1       19135      0.1838230      0.2262349      0.2681882      0.2354506      0.4234674      0.3513081      0.6290713      0.8604594      1.5104862      2.2028773      3.8931658      7.7761045
084433.19+034255.0       19137      0.0654033      0.0618802      0.0817688      0.0927277      0.1551435      0.4150383      0.3431625      0.7556669      0.9478002      1.1360313      2.0754054      4.8435311
084434.77+114145.8       19145      0.1758732      0.2159810      0.2035184      0.2281025      0.2652295      0.2421521      0.5174875      0.5664093      0.9906421      1.5212140      4.0096173      8.9363899
084437.69+051538.8       19154      0.4952219      0.7154762      0.8680981      0.8443957      1.2762870      1.1181195      1.4044293      2.4588406      4.5953307      7.4711990     18.2600899     35.4129486
084437.98+412432.5       19155      0.2098939      0.2779774      0.2589180      0.2866541      0.2963826      0.3760869      0.5359198      1.0431106      1.6289839      2.2110078      3.9183471      8.1801653
084441.51+083059.9       19177      0.0829469      0.1307654      0.1754295      0.1964687      0.2672680      0.3542323      0.3463378      0.5454192      1.1628315      1.7708848      4.2452464      9.6374493
084453.53+262510.0       19218      0.0838687      0.1619420      0.2318139      0.2893009      0.3011411      0.3162920      0.3173218      0.6199124      1.4706752      2.5479465      5.4891224      7.8988175
084453.56+425744.8       19219      0.0740628      0.1045679      0.1544505      0.1634113      0.2239149      0.2124654      0.3372096      0.7000521      1.3586788      1.8663380      4.5909538     11.6188221
084504.21+542611.9       19261      0.1537445      0.1441577      0.1553995      0.1408743      0.2307876      0.2172142      0.3534271      0.4874503      0.8096863      1.2150393      3.8150735     11.8021765
084519.03+130734.5       19300      0.0839460      0.1173728      0.1260641      0.1547533      0.1926886      0.3648281      0.6431316      0.5806713      0.9521750      1.0909134      1.6714866      4.5077734
084533.28+474934.5       19339      0.2777153      0.2951882      0.3079959      0.3127275      0.4393558      0.3224692      0.5865430      0.6872748      1.6365030      2.1746547      3.4064569      6.5941997
084536.09+273847.4       19345      0.2438933      0.2786210      0.2402668      0.2502431      0.2325705      0.2876658      0.2617579      0.4054435      0.7840013      1.2433411      4.4371376      9.0607071
084537.01+102648.1       19350      0.3206269      0.3066091      0.4716352      0.4704220      0.7008017      0.6054639      0.6802990      1.0231290      1.6081139      2.2028773      4.6892447     13.1329441
