# name, redshift, sub_tag
saga-516      0.1170310      1
saga-519      0.0711821      1
saga-520      0.1511830      1
saga-532      0.0527610      1
saga-537      0.0368887      1
saga-540      0.0378705      1
saga-541      0.0554741      1
saga-544      0.0775703      1
saga-562      0.2043630      0
saga-565      0.2779500      1
saga-569      0.0341890      0
saga-573      0.1022370      1
saga-574      0.0230906      1
saga-575      0.0850143      0
saga-577      0.0961219      1
saga-578      0.0238630      1
saga-582      0.0328814      1
saga-583      0.1378200      1
saga-590      0.0331064      1
saga-592      0.0659770      0
altas-8      2.1519001     -1
altas-10      0.2309000      1
altas-12      0.2583000      1
altas-14      0.1875000      1
altas-38      1.4374000      1
altas-63      0.5212000      1
altas-64      0.2693000      1
altas-71      0.1785000      1
altas-72      1.1276000      1
altas-77      1.0397000      1
altas-78      0.7155000      1
altas-79      0.6202000      1
altas-80      0.3978000      1
altas-109      1.4141999      1
altas-115      1.0487000      1
altas-122      1.1518000      1
altas-130      2.9414001     -1
altas-135      2.0302000     -1
altas-136      1.7702000      1
altas-144      1.7603000      1
altas-145      1.1786000      0
altas-146      1.6029000      1
altas-150      1.1964000      1
altas-165      1.6930000      1
altas-169      1.3175000      1
altas-191      0.3227000      1
altas-206      2.5603001     -1
altas-212      2.0855999     -1
altas-310      1.7944000     -1
altas-572      1.2207000      1
altas-598      0.1739000      1
altas-603      2.7632999     -1
altas-605      0.6168000      1
altas-606      0.5373000      1
altas-607      0.6150000      1
altas-608      0.5995000      1
altas-609      0.7632000      1
altas-610      0.6344000      1
altas-611      0.7276000      1
altas-614      0.5512000      1
altas-617      0.4022000      1
altas-618      0.4018000      1
altas-36      0.0451900      0
altas-58      0.1204700      1
altas-81      0.0184000      1
altas-247      0.1181000      1
altas-268      0.1363500      1
altas-278      0.1678800      1
altas-442      0.0373400      1
altas-511      0.0037100      1
cassis-26329600-0      0.2345000      1
cassis-25387776-0      2.1392000     -1
cassis-25391104-0      1.8721000      1
cassis-17726464-0      0.3440000      0
cassis-10493696-0      1.0818000      1
cassis-25389568-0      2.1675999     -1
cassis-26702848-0      0.6312000      1
cassis-25387264-0      1.6532000      1
cassis-25388800-0      1.7207000      1
cassis-4733952-0      1.6540999      1
cassis-4738816-0      0.1962000      1
cassis-21768960-0      1.4950000      1
cassis-24169984-0      1.2843000      1
cassis-4732160-0      1.0250000      1
cassis-15083008-0      0.1263000      1
cassis-24158208-3      0.4529000      1
cassis-25977344-0      1.7739000      1
cassis-27446272-0      0.6576000      1
cassis-26919936-0      0.5939000      1
cassis-25977088-0      1.8221000      1
cassis-26328576-0      0.2106000      1
cassis-25977856-0      1.6882000      1
cassis-27450368-0      0.6984000      1
cassis-26335488-0      0.2994000      1
cassis-26332672-0      0.2482000      1
cassis-24153344-3      0.3913000      1
cassis-24143104-3      0.7675000      1
cassis-24143104-4      1.8131000      1
cassis-25390848-0      1.7165000      1
cassis-25390592-0      1.9844000      1
cassis-26920192-0      0.5963000      1
cassis-25390336-0      1.6437000      1
cassis-25390080-0      2.0761001     -1
cassis-25389824-0      1.7819999      1
cassis-25388288-0      1.9835000      1
cassis-21768448-0      1.0448000      1
cassis-26917632-0      0.5526000      1
cassis-15083520-0      0.1181000      1
